Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
0.759896,0.718229,0.778646,0.902604,0.872526,0.91875,0.855208,0.930208
0.776563,0.759896,0.718229,0.778646,0.902604,0.872526,0.91875,0.855208
0.761458,0.776563,0.759896,0.718229,0.778646,0.902604,0.872526,0.91875
0.779167,0.761458,0.776563,0.759896,0.718229,0.778646,0.902604,0.872526
0.808854,0.779167,0.761458,0.776563,0.759896,0.718229,0.778646,0.902604
0.828646,0.808854,0.779167,0.761458,0.776563,0.759896,0.718229,0.778646
0.88125,0.828646,0.808854,0.779167,0.761458,0.776563,0.759896,0.718229
0.889583,0.88125,0.828646,0.808854,0.779167,0.761458,0.776563,0.759896
0.916667,0.889583,0.88125,0.828646,0.808854,0.779167,0.761458,0.776563
0.955729,0.916667,0.889583,0.88125,0.828646,0.808854,0.779167,0.761458
0.967708,0.955729,0.916667,0.889583,0.88125,0.828646,0.808854,0.779167
1.011979,0.967708,0.955729,0.916667,0.889583,0.88125,0.828646,0.808854
0.969271,1.011979,0.967708,0.955729,0.916667,0.889583,0.88125,0.828646
0.975521,0.969271,1.011979,0.967708,0.955729,0.916667,0.889583,0.88125
1.054167,0.975521,0.969271,1.011979,0.967708,0.955729,0.916667,0.889583
1.053646,1.054167,0.975521,0.969271,1.011979,0.967708,0.955729,0.916667
1.091667,1.053646,1.054167,0.975521,0.969271,1.011979,0.967708,0.955729
1.050521,1.091667,1.053646,1.054167,0.975521,0.969271,1.011979,0.967708
1.081771,1.050521,1.091667,1.053646,1.054167,0.975521,0.969271,1.011979
1.070833,1.081771,1.050521,1.091667,1.053646,1.054167,0.975521,0.969271
1.038021,1.070833,1.081771,1.050521,1.091667,1.053646,1.054167,0.975521
1.057292,1.038021,1.070833,1.081771,1.050521,1.091667,1.053646,1.054167
1.097917,1.057292,1.038021,1.070833,1.081771,1.050521,1.091667,1.053646
1.055208,1.097917,1.057292,1.038021,1.070833,1.081771,1.050521,1.091667
1.091667,1.055208,1.097917,1.057292,1.038021,1.070833,1.081771,1.050521
1.064583,1.091667,1.055208,1.097917,1.057292,1.038021,1.070833,1.081771
1.052083,1.064583,1.091667,1.055208,1.097917,1.057292,1.038021,1.070833
1.2375,1.052083,1.064583,1.091667,1.055208,1.097917,1.057292,1.038021
1.366667,1.2375,1.052083,1.064583,1.091667,1.055208,1.097917,1.057292
1.277083,1.366667,1.2375,1.052083,1.064583,1.091667,1.055208,1.097917
1.505208,1.277083,1.366667,1.2375,1.052083,1.064583,1.091667,1.055208
1.816667,1.505208,1.277083,1.366667,1.2375,1.052083,1.064583,1.091667
1.7875,1.816667,1.505208,1.277083,1.366667,1.2375,1.052083,1.064583
1.752604,1.7875,1.816667,1.505208,1.277083,1.366667,1.2375,1.052083
1.805208,1.752604,1.7875,1.816667,1.505208,1.277083,1.366667,1.2375
1.6,1.805208,1.752604,1.7875,1.816667,1.505208,1.277083,1.366667
1.745833,1.6,1.805208,1.752604,1.7875,1.816667,1.505208,1.277083
1.6625,1.745833,1.6,1.805208,1.752604,1.7875,1.816667,1.505208
1.579167,1.6625,1.745833,1.6,1.805208,1.752604,1.7875,1.816667
1.570833,1.579167,1.6625,1.745833,1.6,1.805208,1.752604,1.7875
1.591667,1.570833,1.579167,1.6625,1.745833,1.6,1.805208,1.752604
1.700521,1.591667,1.570833,1.579167,1.6625,1.745833,1.6,1.805208
1.802083,1.700521,1.591667,1.570833,1.579167,1.6625,1.745833,1.6
1.776042,1.802083,1.700521,1.591667,1.570833,1.579167,1.6625,1.745833
1.858333,1.776042,1.802083,1.700521,1.591667,1.570833,1.579167,1.6625
1.852083,1.858333,1.776042,1.802083,1.700521,1.591667,1.570833,1.579167
2.022917,1.852083,1.858333,1.776042,1.802083,1.700521,1.591667,1.570833
2.408333,2.022917,1.852083,1.858333,1.776042,1.802083,1.700521,1.591667
2.30625,2.408333,2.022917,1.852083,1.858333,1.776042,1.802083,1.700521
2.389063,2.30625,2.408333,2.022917,1.852083,1.858333,1.776042,1.802083
2.65625,2.389063,2.30625,2.408333,2.022917,1.852083,1.858333,1.776042
2.686458,2.65625,2.389063,2.30625,2.408333,2.022917,1.852083,1.858333
2.708333,2.686458,2.65625,2.389063,2.30625,2.408333,2.022917,1.852083
2.706771,2.708333,2.686458,2.65625,2.389063,2.30625,2.408333,2.022917
2.932813,2.706771,2.708333,2.686458,2.65625,2.389063,2.30625,2.408333
2.769271,2.932813,2.706771,2.708333,2.686458,2.65625,2.389063,2.30625
2.677083,2.769271,2.932813,2.706771,2.708333,2.686458,2.65625,2.389063
2.677083,2.677083,2.769271,2.932813,2.706771,2.708333,2.686458,2.65625
2.957813,2.677083,2.677083,2.769271,2.932813,2.706771,2.708333,2.686458
3.1125,2.957813,2.677083,2.677083,2.769271,2.932813,2.706771,2.708333
3.45,3.1125,2.957813,2.677083,2.677083,2.769271,2.932813,2.706771
3.971875,3.45,3.1125,2.957813,2.677083,2.677083,2.769271,2.932813
4.00625,3.971875,3.45,3.1125,2.957813,2.677083,2.677083,2.769271
4.615625,4.00625,3.971875,3.45,3.1125,2.957813,2.677083,2.677083
4.084375,4.615625,4.00625,3.971875,3.45,3.1125,2.957813,2.677083
3.7,4.084375,4.615625,4.00625,3.971875,3.45,3.1125,2.957813
3.45,3.7,4.084375,4.615625,4.00625,3.971875,3.45,3.1125
3.509375,3.45,3.7,4.084375,4.615625,4.00625,3.971875,3.45
3.495313,3.509375,3.45,3.7,4.084375,4.615625,4.00625,3.971875
2.825,3.495313,3.509375,3.45,3.7,4.084375,4.615625,4.00625
2.65,2.825,3.495313,3.509375,3.45,3.7,4.084375,4.615625
3.075,2.65,2.825,3.495313,3.509375,3.45,3.7,4.084375
2.809375,3.075,2.65,2.825,3.495313,3.509375,3.45,3.7
2.877344,2.809375,3.075,2.65,2.825,3.495313,3.509375,3.45
3.140625,2.877344,2.809375,3.075,2.65,2.825,3.495313,3.509375
3.071875,3.140625,2.877344,2.809375,3.075,2.65,2.825,3.495313
2.923438,3.071875,3.140625,2.877344,2.809375,3.075,2.65,2.825
2.896875,2.923438,3.071875,3.140625,2.877344,2.809375,3.075,2.65
2.75625,2.896875,2.923438,3.071875,3.140625,2.877344,2.809375,3.075
3.14375,2.75625,2.896875,2.923438,3.071875,3.140625,2.877344,2.809375
2.95,3.14375,2.75625,2.896875,2.923438,3.071875,3.140625,2.877344
2.896875,2.95,3.14375,2.75625,2.896875,2.923438,3.071875,3.140625
2.728125,2.896875,2.95,3.14375,2.75625,2.896875,2.923438,3.071875
2.5,2.728125,2.896875,2.95,3.14375,2.75625,2.896875,2.923438
2.435938,2.5,2.728125,2.896875,2.95,3.14375,2.75625,2.896875
2.746875,2.435938,2.5,2.728125,2.896875,2.95,3.14375,2.75625
2.6125,2.746875,2.435938,2.5,2.728125,2.896875,2.95,3.14375
2.465625,2.6125,2.746875,2.435938,2.5,2.728125,2.896875,2.95
2.3375,2.465625,2.6125,2.746875,2.435938,2.5,2.728125,2.896875
2.2375,2.3375,2.465625,2.6125,2.746875,2.435938,2.5,2.728125
2.546875,2.2375,2.3375,2.465625,2.6125,2.746875,2.435938,2.5
2.6625,2.546875,2.2375,2.3375,2.465625,2.6125,2.746875,2.435938
2.879688,2.6625,2.546875,2.2375,2.3375,2.465625,2.6125,2.746875
2.773438,2.879688,2.6625,2.546875,2.2375,2.3375,2.465625,2.6125
3.125,2.773438,2.879688,2.6625,2.546875,2.2375,2.3375,2.465625
3.203125,3.125,2.773438,2.879688,2.6625,2.546875,2.2375,2.3375
3.325,3.203125,3.125,2.773438,2.879688,2.6625,2.546875,2.2375
3.032813,3.325,3.203125,3.125,2.773438,2.879688,2.6625,2.546875
3.0875,3.032813,3.325,3.203125,3.125,2.773438,2.879688,2.6625
3.003125,3.0875,3.032813,3.325,3.203125,3.125,2.773438,2.879688
3.0375,3.003125,3.0875,3.032813,3.325,3.203125,3.125,2.773438
3.054688,3.0375,3.003125,3.0875,3.032813,3.325,3.203125,3.125
3.248438,3.054688,3.0375,3.003125,3.0875,3.032813,3.325,3.203125
3.428125,3.248438,3.054688,3.0375,3.003125,3.0875,3.032813,3.325
3.371875,3.428125,3.248438,3.054688,3.0375,3.003125,3.0875,3.032813
3.332813,3.371875,3.428125,3.248438,3.054688,3.0375,3.003125,3.0875
3.473438,3.332813,3.371875,3.428125,3.248438,3.054688,3.0375,3.003125
3.345313,3.473438,3.332813,3.371875,3.428125,3.248438,3.054688,3.0375
3.275,3.345313,3.473438,3.332813,3.371875,3.428125,3.248438,3.054688
3.460938,3.275,3.345313,3.473438,3.332813,3.371875,3.428125,3.248438
3.376563,3.460938,3.275,3.345313,3.473438,3.332813,3.371875,3.428125
3.3,3.376563,3.460938,3.275,3.345313,3.473438,3.332813,3.371875
2.984375,3.3,3.376563,3.460938,3.275,3.345313,3.473438,3.332813
3.092188,2.984375,3.3,3.376563,3.460938,3.275,3.345313,3.473438
3.496875,3.092188,2.984375,3.3,3.376563,3.460938,3.275,3.345313
3.476563,3.496875,3.092188,2.984375,3.3,3.376563,3.460938,3.275
3.740625,3.476563,3.496875,3.092188,2.984375,3.3,3.376563,3.460938
4.117188,3.740625,3.476563,3.496875,3.092188,2.984375,3.3,3.376563
4.304688,4.117188,3.740625,3.476563,3.496875,3.092188,2.984375,3.3
4.275,4.304688,4.117188,3.740625,3.476563,3.496875,3.092188,2.984375
4.6625,4.275,4.304688,4.117188,3.740625,3.476563,3.496875,3.092188
4.571875,4.6625,4.275,4.304688,4.117188,3.740625,3.476563,3.496875
4.395313,4.571875,4.6625,4.275,4.304688,4.117188,3.740625,3.476563
4.475,4.395313,4.571875,4.6625,4.275,4.304688,4.117188,3.740625
4.571875,4.475,4.395313,4.571875,4.6625,4.275,4.304688,4.117188
4.610938,4.571875,4.475,4.395313,4.571875,4.6625,4.275,4.304688
4.459375,4.610938,4.571875,4.475,4.395313,4.571875,4.6625,4.275
4.2,4.459375,4.610938,4.571875,4.475,4.395313,4.571875,4.6625
4.18125,4.2,4.459375,4.610938,4.571875,4.475,4.395313,4.571875
4.75,4.18125,4.2,4.459375,4.610938,4.571875,4.475,4.395313
3.973438,4.75,4.18125,4.2,4.459375,4.610938,4.571875,4.475
4.3,3.973438,4.75,4.18125,4.2,4.459375,4.610938,4.571875
4.48125,4.3,3.973438,4.75,4.18125,4.2,4.459375,4.610938
4.751563,4.48125,4.3,3.973438,4.75,4.18125,4.2,4.459375
5.253125,4.751563,4.48125,4.3,3.973438,4.75,4.18125,4.2
5.179688,5.253125,4.751563,4.48125,4.3,3.973438,4.75,4.18125
5.146875,5.179688,5.253125,4.751563,4.48125,4.3,3.973438,4.75
4.8375,5.146875,5.179688,5.253125,4.751563,4.48125,4.3,3.973438
4.20625,4.8375,5.146875,5.179688,5.253125,4.751563,4.48125,4.3
4.301563,4.20625,4.8375,5.146875,5.179688,5.253125,4.751563,4.48125
3.773438,4.301563,4.20625,4.8375,5.146875,5.179688,5.253125,4.751563
3.575,3.773438,4.301563,4.20625,4.8375,5.146875,5.179688,5.253125
3.6625,3.575,3.773438,4.301563,4.20625,4.8375,5.146875,5.179688
3.434375,3.6625,3.575,3.773438,4.301563,4.20625,4.8375,5.146875
3.409375,3.434375,3.6625,3.575,3.773438,4.301563,4.20625,4.8375
3.671875,3.409375,3.434375,3.6625,3.575,3.773438,4.301563,4.20625
3.709375,3.671875,3.409375,3.434375,3.6625,3.575,3.773438,4.301563
3.573438,3.709375,3.671875,3.409375,3.434375,3.6625,3.575,3.773438
3.4,3.573438,3.709375,3.671875,3.409375,3.434375,3.6625,3.575
3.309375,3.4,3.573438,3.709375,3.671875,3.409375,3.434375,3.6625
3.440625,3.309375,3.4,3.573438,3.709375,3.671875,3.409375,3.434375
3.315625,3.440625,3.309375,3.4,3.573438,3.709375,3.671875,3.409375
3.489063,3.315625,3.440625,3.309375,3.4,3.573438,3.709375,3.671875
3.270313,3.489063,3.315625,3.440625,3.309375,3.4,3.573438,3.709375
3.214063,3.270313,3.489063,3.315625,3.440625,3.309375,3.4,3.573438
2.9375,3.214063,3.270313,3.489063,3.315625,3.440625,3.309375,3.4
2.789063,2.9375,3.214063,3.270313,3.489063,3.315625,3.440625,3.309375
3.023438,2.789063,2.9375,3.214063,3.270313,3.489063,3.315625,3.440625
2.864063,3.023438,2.789063,2.9375,3.214063,3.270313,3.489063,3.315625
2.96875,2.864063,3.023438,2.789063,2.9375,3.214063,3.270313,3.489063
2.645313,2.96875,2.864063,3.023438,2.789063,2.9375,3.214063,3.270313
2.803125,2.645313,2.96875,2.864063,3.023438,2.789063,2.9375,3.214063
2.626563,2.803125,2.645313,2.96875,2.864063,3.023438,2.789063,2.9375
2.710938,2.626563,2.803125,2.645313,2.96875,2.864063,3.023438,2.789063
2.934375,2.710938,2.626563,2.803125,2.645313,2.96875,2.864063,3.023438
2.789063,2.934375,2.710938,2.626563,2.803125,2.645313,2.96875,2.864063
2.85,2.789063,2.934375,2.710938,2.626563,2.803125,2.645313,2.96875
2.898438,2.85,2.789063,2.934375,2.710938,2.626563,2.803125,2.645313
2.645313,2.898438,2.85,2.789063,2.934375,2.710938,2.626563,2.803125
2.3,2.645313,2.898438,2.85,2.789063,2.934375,2.710938,2.626563
2.4125,2.3,2.645313,2.898438,2.85,2.789063,2.934375,2.710938
2.792188,2.4125,2.3,2.645313,2.898438,2.85,2.789063,2.934375
2.823438,2.792188,2.4125,2.3,2.645313,2.898438,2.85,2.789063
2.782813,2.823438,2.792188,2.4125,2.3,2.645313,2.898438,2.85
3.0875,2.782813,2.823438,2.792188,2.4125,2.3,2.645313,2.898438
2.9375,3.0875,2.782813,2.823438,2.792188,2.4125,2.3,2.645313
2.94375,2.9375,3.0875,2.782813,2.823438,2.792188,2.4125,2.3
2.840625,2.94375,2.9375,3.0875,2.782813,2.823438,2.792188,2.4125
2.754688,2.840625,2.94375,2.9375,3.0875,2.782813,2.823438,2.792188
2.767188,2.754688,2.840625,2.94375,2.9375,3.0875,2.782813,2.823438
2.901563,2.767188,2.754688,2.840625,2.94375,2.9375,3.0875,2.782813
3.128125,2.901563,2.767188,2.754688,2.840625,2.94375,2.9375,3.0875
3.059375,3.128125,2.901563,2.767188,2.754688,2.840625,2.94375,2.9375
3.101563,3.059375,3.128125,2.901563,2.767188,2.754688,2.840625,2.94375
3.171875,3.101563,3.059375,3.128125,2.901563,2.767188,2.754688,2.840625
3.046875,3.171875,3.101563,3.059375,3.128125,2.901563,2.767188,2.754688
3.134375,3.046875,3.171875,3.101563,3.059375,3.128125,2.901563,2.767188
3.1375,3.134375,3.046875,3.171875,3.101563,3.059375,3.128125,2.901563
2.934375,3.1375,3.134375,3.046875,3.171875,3.101563,3.059375,3.128125
3.153125,2.934375,3.1375,3.134375,3.046875,3.171875,3.101563,3.059375
3.375,3.153125,2.934375,3.1375,3.134375,3.046875,3.171875,3.101563
3.489063,3.375,3.153125,2.934375,3.1375,3.134375,3.046875,3.171875
3.440625,3.489063,3.375,3.153125,2.934375,3.1375,3.134375,3.046875
3.292188,3.440625,3.489063,3.375,3.153125,2.934375,3.1375,3.134375
3.003125,3.292188,3.440625,3.489063,3.375,3.153125,2.934375,3.1375
3.135938,3.003125,3.292188,3.440625,3.489063,3.375,3.153125,2.934375
2.670313,3.135938,3.003125,3.292188,3.440625,3.489063,3.375,3.153125
2.864063,2.670313,3.135938,3.003125,3.292188,3.440625,3.489063,3.375
2.648438,2.864063,2.670313,3.135938,3.003125,3.292188,3.440625,3.489063
2.525,2.648438,2.864063,2.670313,3.135938,3.003125,3.292188,3.440625
2.64375,2.525,2.648438,2.864063,2.670313,3.135938,3.003125,3.292188
2.539063,2.64375,2.525,2.648438,2.864063,2.670313,3.135938,3.003125
2.501563,2.539063,2.64375,2.525,2.648438,2.864063,2.670313,3.135938
2.35,2.501563,2.539063,2.64375,2.525,2.648438,2.864063,2.670313
2.371875,2.35,2.501563,2.539063,2.64375,2.525,2.648438,2.864063
2.210938,2.371875,2.35,2.501563,2.539063,2.64375,2.525,2.648438
2.43125,2.210938,2.371875,2.35,2.501563,2.539063,2.64375,2.525
2.239063,2.43125,2.210938,2.371875,2.35,2.501563,2.539063,2.64375
2.1375,2.239063,2.43125,2.210938,2.371875,2.35,2.501563,2.539063
2.275,2.1375,2.239063,2.43125,2.210938,2.371875,2.35,2.501563
2.273438,2.275,2.1375,2.239063,2.43125,2.210938,2.371875,2.35
2.29375,2.273438,2.275,2.1375,2.239063,2.43125,2.210938,2.371875
2.435938,2.29375,2.273438,2.275,2.1375,2.239063,2.43125,2.210938
2.457813,2.435938,2.29375,2.273438,2.275,2.1375,2.239063,2.43125
2.73125,2.457813,2.435938,2.29375,2.273438,2.275,2.1375,2.239063
2.828125,2.73125,2.457813,2.435938,2.29375,2.273438,2.275,2.1375
2.653125,2.828125,2.73125,2.457813,2.435938,2.29375,2.273438,2.275
2.835938,2.653125,2.828125,2.73125,2.457813,2.435938,2.29375,2.273438
2.959375,2.835938,2.653125,2.828125,2.73125,2.457813,2.435938,2.29375
3.001563,2.959375,2.835938,2.653125,2.828125,2.73125,2.457813,2.435938
3.321875,3.001563,2.959375,2.835938,2.653125,2.828125,2.73125,2.457813
3.214063,3.321875,3.001563,2.959375,2.835938,2.653125,2.828125,2.73125
3.2125,3.214063,3.321875,3.001563,2.959375,2.835938,2.653125,2.828125
2.98125,3.2125,3.214063,3.321875,3.001563,2.959375,2.835938,2.653125
3.109375,2.98125,3.2125,3.214063,3.321875,3.001563,2.959375,2.835938
2.976563,3.109375,2.98125,3.2125,3.214063,3.321875,3.001563,2.959375
3.003125,2.976563,3.109375,2.98125,3.2125,3.214063,3.321875,3.001563
3.121875,3.003125,2.976563,3.109375,2.98125,3.2125,3.214063,3.321875
3.146875,3.121875,3.003125,2.976563,3.109375,2.98125,3.2125,3.214063
3.071875,3.146875,3.121875,3.003125,2.976563,3.109375,2.98125,3.2125
3.18125,3.071875,3.146875,3.121875,3.003125,2.976563,3.109375,2.98125
3.325,3.18125,3.071875,3.146875,3.121875,3.003125,2.976563,3.109375
3.165625,3.325,3.18125,3.071875,3.146875,3.121875,3.003125,2.976563
3.3,3.165625,3.325,3.18125,3.071875,3.146875,3.121875,3.003125
3.278125,3.3,3.165625,3.325,3.18125,3.071875,3.146875,3.121875
3.2625,3.278125,3.3,3.165625,3.325,3.18125,3.071875,3.146875
3.190625,3.2625,3.278125,3.3,3.165625,3.325,3.18125,3.071875
3.1375,3.190625,3.2625,3.278125,3.3,3.165625,3.325,3.18125
3.1125,3.1375,3.190625,3.2625,3.278125,3.3,3.165625,3.325
3.3,3.1125,3.1375,3.190625,3.2625,3.278125,3.3,3.165625
3.1125,3.3,3.1125,3.1375,3.190625,3.2625,3.278125,3.3
3.25,3.1125,3.3,3.1125,3.1375,3.190625,3.2625,3.278125
3.128125,3.25,3.1125,3.3,3.1125,3.1375,3.190625,3.2625
3.29375,3.128125,3.25,3.1125,3.3,3.1125,3.1375,3.190625
4.0375,3.29375,3.128125,3.25,3.1125,3.3,3.1125,3.1375
3.996875,4.0375,3.29375,3.128125,3.25,3.1125,3.3,3.1125
3.8625,3.996875,4.0375,3.29375,3.128125,3.25,3.1125,3.3
3.853125,3.8625,3.996875,4.0375,3.29375,3.128125,3.25,3.1125
3.921875,3.853125,3.8625,3.996875,4.0375,3.29375,3.128125,3.25
4.121875,3.921875,3.853125,3.8625,3.996875,4.0375,3.29375,3.128125
4.365625,4.121875,3.921875,3.853125,3.8625,3.996875,4.0375,3.29375
4.4625,4.365625,4.121875,3.921875,3.853125,3.8625,3.996875,4.0375
4.41875,4.4625,4.365625,4.121875,3.921875,3.853125,3.8625,3.996875
4.246875,4.41875,4.4625,4.365625,4.121875,3.921875,3.853125,3.8625
3.996875,4.246875,4.41875,4.4625,4.365625,4.121875,3.921875,3.853125
3.979688,3.996875,4.246875,4.41875,4.4625,4.365625,4.121875,3.921875
3.753125,3.979688,3.996875,4.246875,4.41875,4.4625,4.365625,4.121875
3.703125,3.753125,3.979688,3.996875,4.246875,4.41875,4.4625,4.365625
3.83125,3.703125,3.753125,3.979688,3.996875,4.246875,4.41875,4.4625
4.025,3.83125,3.703125,3.753125,3.979688,3.996875,4.246875,4.41875
4.0375,4.025,3.83125,3.703125,3.753125,3.979688,3.996875,4.246875
3.93125,4.0375,4.025,3.83125,3.703125,3.753125,3.979688,3.996875
4.1375,3.93125,4.0375,4.025,3.83125,3.703125,3.753125,3.979688
4.0625,4.1375,3.93125,4.0375,4.025,3.83125,3.703125,3.753125
3.796875,4.0625,4.1375,3.93125,4.0375,4.025,3.83125,3.703125
3.55,3.796875,4.0625,4.1375,3.93125,4.0375,4.025,3.83125
3.53125,3.55,3.796875,4.0625,4.1375,3.93125,4.0375,4.025
3.45625,3.53125,3.55,3.796875,4.0625,4.1375,3.93125,4.0375
3.321875,3.45625,3.53125,3.55,3.796875,4.0625,4.1375,3.93125
3.290625,3.321875,3.45625,3.53125,3.55,3.796875,4.0625,4.1375
3.153125,3.290625,3.321875,3.45625,3.53125,3.55,3.796875,4.0625
3.246875,3.153125,3.290625,3.321875,3.45625,3.53125,3.55,3.796875
3.9,3.246875,3.153125,3.290625,3.321875,3.45625,3.53125,3.55
3.540625,3.9,3.246875,3.153125,3.290625,3.321875,3.45625,3.53125
3.6,3.540625,3.9,3.246875,3.153125,3.290625,3.321875,3.45625
3.65,3.6,3.540625,3.9,3.246875,3.153125,3.290625,3.321875
3.746875,3.65,3.6,3.540625,3.9,3.246875,3.153125,3.290625
3.675,3.746875,3.65,3.6,3.540625,3.9,3.246875,3.153125
3.946875,3.675,3.746875,3.65,3.6,3.540625,3.9,3.246875
3.825,3.946875,3.675,3.746875,3.65,3.6,3.540625,3.9
3.896875,3.825,3.946875,3.675,3.746875,3.65,3.6,3.540625
3.896875,3.896875,3.825,3.946875,3.675,3.746875,3.65,3.6
4.025,3.896875,3.896875,3.825,3.946875,3.675,3.746875,3.65
4.0875,4.025,3.896875,3.896875,3.825,3.946875,3.675,3.746875
4.3625,4.0875,4.025,3.896875,3.896875,3.825,3.946875,3.675
4.65625,4.3625,4.0875,4.025,3.896875,3.896875,3.825,3.946875
4.521875,4.65625,4.3625,4.0875,4.025,3.896875,3.896875,3.825
4.253125,4.521875,4.65625,4.3625,4.0875,4.025,3.896875,3.896875
4.25,4.253125,4.521875,4.65625,4.3625,4.0875,4.025,3.896875
4.453125,4.25,4.253125,4.521875,4.65625,4.3625,4.0875,4.025
4.328125,4.453125,4.25,4.253125,4.521875,4.65625,4.3625,4.0875
4.3875,4.328125,4.453125,4.25,4.253125,4.521875,4.65625,4.3625
4.303125,4.3875,4.328125,4.453125,4.25,4.253125,4.521875,4.65625
4.428125,4.303125,4.3875,4.328125,4.453125,4.25,4.253125,4.521875
5.18125,4.428125,4.303125,4.3875,4.328125,4.453125,4.25,4.253125
5.334375,5.18125,4.428125,4.303125,4.3875,4.328125,4.453125,4.25
5.125,5.334375,5.18125,4.428125,4.303125,4.3875,4.328125,4.453125
4.78125,5.125,5.334375,5.18125,4.428125,4.303125,4.3875,4.328125
4.825,4.78125,5.125,5.334375,5.18125,4.428125,4.303125,4.3875
4.74375,4.825,4.78125,5.125,5.334375,5.18125,4.428125,4.303125
4.703125,4.74375,4.825,4.78125,5.125,5.334375,5.18125,4.428125
4.85,4.703125,4.74375,4.825,4.78125,5.125,5.334375,5.18125
4.99375,4.85,4.703125,4.74375,4.825,4.78125,5.125,5.334375
4.884375,4.99375,4.85,4.703125,4.74375,4.825,4.78125,5.125
4.5,4.884375,4.99375,4.85,4.703125,4.74375,4.825,4.78125
4.05625,4.5,4.884375,4.99375,4.85,4.703125,4.74375,4.825
4.115625,4.05625,4.5,4.884375,4.99375,4.85,4.703125,4.74375
4.175,4.115625,4.05625,4.5,4.884375,4.99375,4.85,4.703125
3.953125,4.175,4.115625,4.05625,4.5,4.884375,4.99375,4.85
3.80625,3.953125,4.175,4.115625,4.05625,4.5,4.884375,4.99375
4.46875,3.80625,3.953125,4.175,4.115625,4.05625,4.5,4.884375
4.096875,4.46875,3.80625,3.953125,4.175,4.115625,4.05625,4.5
3.4875,4.096875,4.46875,3.80625,3.953125,4.175,4.115625,4.05625
3.278125,3.4875,4.096875,4.46875,3.80625,3.953125,4.175,4.115625
3.478125,3.278125,3.4875,4.096875,4.46875,3.80625,3.953125,4.175
3.459375,3.478125,3.278125,3.4875,4.096875,4.46875,3.80625,3.953125
3.3375,3.459375,3.478125,3.278125,3.4875,4.096875,4.46875,3.80625
3.178125,3.3375,3.459375,3.478125,3.278125,3.4875,4.096875,4.46875
